Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW15,OUT045,2364.349762955928
NCT53,OUT045,2529.17145529548
NCG55,OUT027,3260.0906125127367
FDD48,OUT035,1949.546798925061
FDG47,OUT049,4238.362227361868
FDI21,OUT017,1226.7299492756574
FDT27,OUT017,3892.04921206327
DRO35,OUT013,1884.9111235528399
FDD33,OUT017,3883.135384759342
FDC04,OUT035,3902.8558525675035
FDY34,OUT013,2694.137910965146
DRJ49,OUT049,2093.4413902709493
FDE05,OUT049,2373.626817831071
FDU31,OUT017,3694.146210974315
NCN19,OUT027,4431.041521180086
FDK56,OUT027,4403.942783894265
FDK58,OUT017,1845.2250968693406
NCJ42,OUT035,1724.991880044763
FDZ34,OUT027,4523.821098231478
FDA52,OUT018,2548.908962255504
NCR29,OUT013,917.6477607451379
FDT48,OUT035,3296.6622741249303
DRJ51,OUT019,1671.2101575533597
NCS54,OUT046,2848.0144604589877
FDV01,OUT035,2627.4107889701118
DRG51,OUT027,3993.7975303209823
NCG42,OUT013,2104.7082884717383
FDA51,OUT049,1881.8653990964958
FDV19,OUT010,715.0109521823761
NCT18,OUT045,2795.1241472836846
NCS41,OUT045,2863.4283730542957
FDO03,OUT046,3709.638079812168
FDL12,OUT010,-888.4202557945973
FDY37,OUT010,462.4785463959852
FDI58,OUT049,1582.060952886066
FDT28,OUT018,2077.0265061597893
NCC42,OUT010,294.48233493743464
FDO01,OUT017,2281.6048528231186
FDJ02,OUT013,2450.7385199441633
FDQ04,OUT018,405.4315630908386
DRL47,OUT013,2051.5018146580114
FDZ32,OUT035,1903.0809323970025
FDC35,OUT035,3366.3058926840313
FDX14,OUT045,1092.6833137937938
FDZ35,OUT013,1666.7537047056394
FDL14,OUT013,2590.7811784364894
FDO04,OUT049,947.9081386638281
DRK11,OUT017,2603.691013379066
FDB44,OUT018,3115.49800403307
FDZ50,OUT049,2981.3796863889293
FDI12,OUT027,2919.7217151507066
FDU43,OUT017,3964.719076941561
FDD58,OUT010,-336.70992405367724
FDB27,OUT017,3205.145142256675
FDB04,OUT018,1123.5356240035035
NCO17,OUT013,1946.8182887809526
FDL12,OUT017,1127.2672770354402
DRJ13,OUT049,2583.059762817109
FDD57,OUT045,1548.645138140797
FDW19,OUT035,1965.5481149613915
DRD27,OUT018,1313.0283859222254
FDH27,OUT027,3726.4817950176366
NCW30,OUT027,5531.408384213893
FDR40,OUT018,1060.6763941667887
FDG05,OUT013,2536.445193139167
NCY41,OUT019,-1312.2854143398145
FDI38,OUT018,3078.2089384031133
FDR20,OUT046,861.386097517825
FDE09,OUT017,1946.2273694673786
FDN50,OUT019,-278.2241508185398
DRF27,OUT045,2340.027689228751
DRF51,OUT013,603.2052116719569
NCO02,OUT019,-816.4515962964797
FDB51,OUT027,2440.203393304386
FDJ50,OUT013,953.3706036322692
FDN52,OUT013,1411.9058254191186
FDX14,OUT013,1237.3684577243112
FDT27,OUT019,1866.8463412171404
FDV10,OUT013,764.4917554412386
FDU33,OUT046,818.4209519214492
FDU58,OUT046,3048.0682550218044
NCP42,OUT027,4515.840247245942
FDL51,OUT027,4734.795483824622
DRH15,OUT027,2159.507973578293
FDU16,OUT017,1546.2775060021522
FDW15,OUT017,2570.213099327564
FDQ44,OUT045,1938.1252817001805
NCI06,OUT027,4276.183897810202
DRK23,OUT019,2092.7960290869523
FDC28,OUT035,1840.708642973681
NCY17,OUT019,-1154.2974718227633
NCV05,OUT018,2175.5212376639975
FDM34,OUT019,208.48348427689052
DRD60,OUT027,4334.17731262384
FDT38,OUT046,1407.8957391949662
FDQ57,OUT018,2044.056969683952
FDE59,OUT027,2057.7166152808204
NCM43,OUT046,2643.1724428428133
DRI51,OUT049,2737.167723633538
NCG30,OUT017,2087.2326833580883
NCK54,OUT035,1915.1490382076445
FDQ16,OUT019,-153.90273158845957
FDI36,OUT013,3097.208564643195
FDX16,OUT027,3793.077780634936
FDA34,OUT046,2857.0835100961704
FDJ48,OUT018,3644.923156509336
FDU47,OUT035,2345.1104752352985
FDS39,OUT046,2346.8550098543783
FDD11,OUT046,4060.962640679645
FDM16,OUT027,2676.2966431556706
FDU56,OUT018,2667.477209430406
FDQ32,OUT017,2181.8246631674992
DRK35,OUT013,702.2629033009289
FDA58,OUT049,3736.0524924937927
DRG48,OUT019,392.41795630457636
FDT59,OUT010,1780.1993557779351
FDQ31,OUT019,-367.4154173647403
FDS51,OUT018,777.1260930322896
FDW32,OUT027,2925.0483612338576
FDI15,OUT027,5559.379229156635
NCV30,OUT017,1127.8078171121306
DRG25,OUT049,3015.62765653526
FDT02,OUT013,578.347776732815
FDO33,OUT027,3266.6886153141095
FDP38,OUT035,988.3052514551091
FDZ45,OUT035,3225.232507761757
NCA54,OUT027,4280.565391415395
FDU33,OUT017,918.9155026081426
FDN58,OUT017,3873.126668385288
FDI05,OUT045,1169.7329286184831
FDM57,OUT019,-533.4692410788412
NCS42,OUT027,2861.748465049197
FDB57,OUT045,3532.5873183586955
FDC03,OUT045,3051.2727970699634
FDZ58,OUT013,1957.9382388146187
NCK29,OUT045,1909.5541479451786
NCR53,OUT045,3430.4229596700316
FDE26,OUT027,3789.9844136110332
FDU52,OUT049,2489.5888599270693
FDE41,OUT027,2824.598615928451
FDU38,OUT018,2692.638113557783
FDA52,OUT017,2938.693602028434
FDW46,OUT046,1157.7939111390588
DRI59,OUT035,3680.1320352249168
FDT38,OUT035,1440.9790295108833
FDL33,OUT018,2829.385578692789
FDQ01,OUT027,5485.2655084284925
FDJ08,OUT046,3099.2435149443627
FDQ47,OUT049,687.8139861351083
NCZ18,OUT013,3945.33531886329
FDE29,OUT017,1089.5035976491636
FDF10,OUT027,3796.895177359387
FDC48,OUT049,1424.5840682036505
FDY58,OUT013,3651.265635081916
NCX30,OUT010,1985.7228543635429
FDV11,OUT013,2886.3509400798357
FDT46,OUT046,875.835201986687
DRD01,OUT019,-961.021324204703
FDQ11,OUT013,4134.195981738652
NCM41,OUT017,1635.6085278894752
NCC55,OUT013,619.4227492737991
FDG45,OUT027,4854.366506591294
NCQ54,OUT049,2698.908072264705
FDM34,OUT045,2003.485393489973
FDD17,OUT019,1846.3547694786103
FDN38,OUT027,5460.0173794098955
FDB53,OUT018,2083.4994286975707
NCL06,OUT035,4197.498998405121
NCV18,OUT019,-618.0004310453805
FDX25,OUT013,2972.2182614465273
FDB39,OUT046,934.1123056907672
FDC33,OUT049,3256.5039711612626
NCO14,OUT018,446.5025227423903
FDA58,OUT027,5180.543132678475
NCQ02,OUT017,3081.012252286062
NCR53,OUT017,3698.0876709050353
FDN52,OUT046,1473.6214439748
FDG26,OUT046,4129.779486704007
FDE23,OUT027,2308.2813149735593
DRI37,OUT013,968.3030342096608
DRH37,OUT018,2343.6599803837744
FDO01,OUT035,2206.212676658877
FDK45,OUT049,2078.7589619910577
FDP23,OUT049,3513.6149145740346
FDM33,OUT035,3563.2621499245724
FDD36,OUT017,2077.5395825964224
FDL56,OUT017,1539.7284008816787
FDT27,OUT010,1855.8237749366963
FDG52,OUT017,859.6423866823025
NCL42,OUT035,3919.6093690953567
DRJ24,OUT046,3002.8815140034567
FDV38,OUT046,873.3452853964554
FDT35,OUT045,2680.1879528123973
FDY51,OUT045,3402.4060804611654
FDC37,OUT017,1854.7391809758992
NCP43,OUT013,2902.524003433078
FDO33,OUT045,1726.2862175863847
FDW04,OUT018,1837.2722341492772
NCC31,OUT046,2495.2863374035223
FDK22,OUT049,3480.8141804741463
FDJ50,OUT017,1090.899865084648
FDV13,OUT017,1663.5728741473285
DRL60,OUT017,2549.8838534334063
FDW03,OUT017,1873.7978690257587
FDY27,OUT035,2894.068491162223
FDB39,OUT027,2319.431985669944
FDU59,OUT045,2524.873337525816
FDZ57,OUT049,2176.648526097095
FDO21,OUT049,3664.652461942038
FDS43,OUT018,2755.100995125642
FDU28,OUT010,1083.849018103836
FDC51,OUT010,66.46694254709291
FDW16,OUT010,-397.39804938677116
FDP32,OUT010,116.60283344044001
FDB60,OUT019,1218.3871858437778
NCQ30,OUT046,1950.100761401438
FDD26,OUT049,3056.1509211448574
FDI44,OUT045,1218.0259368699044
DRH23,OUT046,947.517951240472
FDO44,OUT046,1842.332096874481
FDG04,OUT046,3011.7565221692494
FDM32,OUT027,2975.460602979234
FDM09,OUT013,2754.9866139090445
FDZ47,OUT013,1661.7314215532388
FDM40,OUT027,3645.2178526004864
FDY48,OUT017,1791.939260017025
NCM30,OUT045,615.8841241918562
FDX36,OUT010,1668.7116562939482
DRF03,OUT017,770.5274567528686
FDN51,OUT049,4207.416376600013
FDM57,OUT049,1455.2848201941524
FDB35,OUT049,1638.4109445029026
FDY13,OUT027,2755.4701011392026
FDA37,OUT017,2232.7495602190756
NCX53,OUT017,2412.302921108203
FDD59,OUT018,1110.7369060503406
FDX10,OUT019,-1270.3580040173983
FDC03,OUT018,2828.0302478345548
FDW43,OUT035,3760.5335447229736
FDW10,OUT046,2834.725054823488
FDY14,OUT027,5556.623705862934
FDV43,OUT045,725.2017599875835
FDO40,OUT013,2410.0234118220687
FDP46,OUT027,2912.085156296889
NCE43,OUT019,723.3991319855413
FDD05,OUT035,2007.004925568588
FDJ60,OUT010,763.3940315884101
DRE27,OUT018,1258.2208018657693
FDO11,OUT035,4118.067930213743
DRG11,OUT027,3174.7129389309994
FDK33,OUT010,1500.7542677628226
DRM23,OUT045,2627.484798495134
FDJ02,OUT027,3863.099544523866
NCZ05,OUT045,1614.822676058844
NCL30,OUT013,2018.8768423425645
FDZ19,OUT018,2519.6243523860467
FDM45,OUT049,2019.2709786551422
FDO36,OUT046,2902.54393632726
NCK31,OUT045,777.7035753746604
DRJ37,OUT045,2359.5034168720886
FDP24,OUT018,1642.6114977874677
FDF46,OUT013,1833.7093990904395
FDX46,OUT019,-896.5499193811556
NCL18,OUT045,2939.3220796482638
FDJ26,OUT013,3462.029964579968
FDJ07,OUT045,1805.5208631607384
FDY15,OUT013,2471.435747672105
DRG01,OUT045,1140.15683046286
FDF58,OUT045,1015.0886170285376
FDZ14,OUT019,56.89490333401773
FDP31,OUT049,1173.2065303448617
FDH45,OUT013,811.1518234336108
FDA09,OUT010,906.4066847154609
FDW31,OUT035,3328.3516406623094
FDA57,OUT046,745.7787198160222
NCE55,OUT035,2848.3619850115065
FDC17,OUT019,1458.6412473772216
FDC59,OUT013,1166.6798400052503
FDA22,OUT013,2726.414041190481
FDK52,OUT035,3621.1559886858886
NCM26,OUT046,2472.849235972535
NCT53,OUT035,2742.19258517836
FDW45,OUT018,2097.2792098526843
NCI18,OUT035,3594.1655463070347
FDE38,OUT018,2370.78570994451
FDF08,OUT019,-382.8127435630013
FDY58,OUT010,1718.1025440374651
FDF58,OUT019,-837.9213992566802
FDX39,OUT017,3516.933201860651
FDB44,OUT049,3442.974167879307
FDF28,OUT013,2073.776964401244
FDE39,OUT013,1882.7068374002847
FDT37,OUT018,3753.976644663868
FDZ45,OUT017,3286.5341790275415
FDO40,OUT035,2484.611721078385
FDM57,OUT027,2866.5552788825007
DRG36,OUT017,2836.668132615232
FDY36,OUT010,-717.0568368324311
DRL60,OUT027,3819.3860531029786
FDS25,OUT019,-91.09896047227085
DRF49,OUT027,3221.7495417007303
FDP16,OUT045,3796.3953829749807
FDS60,OUT049,2936.3016456224286
FDU15,OUT027,2152.9157212817227
FDK43,OUT046,2061.5365100317576
FDN25,OUT046,1073.8329896843788
FDE53,OUT049,1726.6914280603378
FDB22,OUT013,2490.805288091724
FDE39,OUT017,2031.102708171049
FDX35,OUT035,3736.9484900141397
NCG54,OUT049,2707.7928909667826
FDH27,OUT035,2388.828716620512
NCK42,OUT013,3421.451491513435
FDS25,OUT049,1852.3145219727448
FDI10,OUT018,2497.427567515988
FDU35,OUT035,1723.5767715954717
FDI04,OUT017,3310.322782192976
DRK23,OUT035,4075.802456158359
FDB53,OUT019,392.4221520567371
FDY02,OUT049,4181.122519464581
FDM60,OUT035,832.3510028306191
NCJ31,OUT010,1751.8482185453322
DRP35,OUT017,2160.942495066556
NCQ30,OUT018,1662.1377855424944
DRL11,OUT010,617.2253605828591
FDU01,OUT013,3047.097296335909
FDR39,OUT035,2959.4934135365183
FDO08,OUT046,2764.171620069028
FDC02,OUT045,4082.221425255586
NCZ29,OUT035,2124.8005701194925
FDF29,OUT010,214.6903751893842
FDZ23,OUT017,3155.500862968882
NCU53,OUT018,2342.278130282444
NCW30,OUT013,4087.434301016823
NCM26,OUT027,3902.864437746932
FDV50,OUT027,3356.18691458572
FDW15,OUT049,2434.380509402239
FDI35,OUT027,4384.593428446882
FDO11,OUT017,4137.409819059292
FDN48,OUT046,1545.8873029279785
NCA17,OUT049,2433.7967770427204
NCN54,OUT013,1293.0917444052611
FDP22,OUT013,885.9980395572056
NCB54,OUT035,2115.554160601445
FDD08,OUT045,627.0191632108763
DRM48,OUT010,-1353.2441274081793
FDG41,OUT027,3235.849294535641
FDE44,OUT027,2232.596505028996
FDE26,OUT035,2418.5393653657957
NCS38,OUT013,1832.6029757859214
NCJ54,OUT018,3351.346402667652
FDI40,OUT019,-324.14766165854235
FDN45,OUT018,3245.5183917933755
FDU43,OUT046,3912.343327854818
FDI04,OUT010,1225.1697377618402
NCC07,OUT018,1386.5057362497319
NCC07,OUT019,-234.22211860505922
NCD18,OUT045,3555.7162929560727
FDU55,OUT035,4219.523122598592
FDX59,OUT035,715.1287211992894
FDR52,OUT049,3090.6382044366474
NCP17,OUT013,1071.205767498017
FDQ32,OUT045,1873.2928473532666
NCT17,OUT049,3032.301865169429
FDO10,OUT049,1061.3903308942827
FDE32,OUT049,710.3840781576437
FDN44,OUT045,2503.182981984879
FDH02,OUT035,1519.8707799782715
FDK60,OUT013,1660.9003370591527
FDS24,OUT019,-453.675861161144
FDL03,OUT010,1284.606664619525
FDB46,OUT027,4841.490966290439
FDO48,OUT049,3628.313036506239
FDZ39,OUT049,1773.1733055517689
FDT02,OUT027,2000.8728106210183
FDC50,OUT013,1567.2979263369489
FDP39,OUT035,956.6248550985911
DRG15,OUT018,674.828033195241
FDP10,OUT018,1371.0164476752398
FDF53,OUT027,4346.73750236418
FDN34,OUT045,2687.887374133963
FDK02,OUT045,1888.1544119456667
FDC23,OUT045,2781.472759847151
FDJ10,OUT019,337.4535916311579
FDE53,OUT035,1805.8558487047849
FDR25,OUT035,4349.761728609461
FDW50,OUT046,2640.2850326736516
FDS09,OUT049,939.9626712081808
FDW49,OUT010,925.5585821410641
FDU51,OUT046,2917.387760713187
FDF28,OUT018,1766.6054743617424
NCY30,OUT018,2548.2925089308847
FDD44,OUT045,4106.820758640795
FDX09,OUT017,2952.156622267721
NCF30,OUT013,1989.6903206572897
FDZ50,OUT019,1036.0196443134482
FDW37,OUT013,1520.6899656217283
FDD11,OUT049,4106.710311833172
DRH39,OUT018,904.4546157743898
FDA36,OUT049,2997.1187138527894
NCG43,OUT049,1503.0182538817753
FDF02,OUT035,1828.053253868944
FDP57,OUT027,3132.8694895981607
NCE42,OUT017,3784.8141647338052
NCR38,OUT027,5357.128327142287
FDP03,OUT019,147.95286949293222
FDO51,OUT035,867.6983328553033
NCQ42,OUT046,2070.5655752589955
NCM41,OUT046,1520.9349965399015
FDH48,OUT027,2831.8544945079047
DRF60,OUT046,3763.3221210671036
FDJ27,OUT035,1758.9108859468543
FDQ14,OUT013,2397.635327213444
FDN27,OUT017,2061.7461235614464
NCQ02,OUT046,3020.7669460991165
FDJ33,OUT049,2081.3362425956147
FDP07,OUT027,4581.413437328942
DRE01,OUT049,3774.562712151397
FDU36,OUT045,1561.2016166465037
FDL28,OUT017,3776.143312064625
NCX53,OUT046,2303.819615701199
FDZ39,OUT013,1757.507609343389
NCP42,OUT013,3107.6397238517675
FDJ14,OUT035,1496.1621356479882
FDK04,OUT049,949.0862132546172
NCC19,OUT017,3150.65797973772
FDS09,OUT018,617.1067471960414
FDZ02,OUT046,1670.1367242589622
FDD35,OUT018,1677.6310148953344
NCY42,OUT017,2423.0967783250962
FDB05,OUT045,3811.1658896318695
FDF20,OUT035,3235.896436740819
NCO41,OUT018,1299.5711332628853
FDC40,OUT027,2746.615700976632
FDV58,OUT045,3007.3196906578523
FDZ57,OUT045,2057.7442421801243
DRM35,OUT046,2899.024409200196
DRN36,OUT018,1224.986524428983
FDQ13,OUT046,1457.6441417276073
DRO35,OUT010,-47.51144121411198
NCD43,OUT035,1763.55214217928
FDA51,OUT018,1534.0416581860045
NCX17,OUT027,5106.3406828459265
NCZ17,OUT049,707.7220803815726
FDR11,OUT027,4017.3459155347373
FDW34,OUT049,3890.979172434658
FDN50,OUT017,1722.1465031914704
FDS09,OUT046,917.5861055135028
FDS48,OUT018,2141.424514815066
FDL44,OUT049,2689.1223314184026
DRF48,OUT018,2681.435209194111
FDA14,OUT018,2060.473938130017
NCD30,OUT049,1549.6129859876673
FDI16,OUT017,995.4244982085365
NCG06,OUT035,4150.6014980788605
DRZ24,OUT035,2000.3249333265412
NCS17,OUT045,1457.5505863073631
FDB37,OUT045,3803.0213208200294
FDE10,OUT035,2209.1895899709198
FDC57,OUT045,3054.866361012988
FDM12,OUT018,2746.368187206579
FDE24,OUT049,2285.7460741540126
FDW22,OUT045,3462.7464913489093
DRD01,OUT027,2354.6886044132116
NCZ18,OUT027,5382.98948878255
FDN49,OUT045,665.8043249319162
FDR22,OUT035,1857.4857810845424
FDV08,OUT019,-1100.3039407080068
FDY39,OUT046,3043.2031473580137
FDV36,OUT049,2074.3606343281135
FDO60,OUT045,704.8056765484798
FDU04,OUT027,3400.999739097766
FDR20,OUT027,2320.743023192117
FDW19,OUT019,-37.484741770866094
FDU40,OUT049,3108.972603312184
FDK15,OUT045,1507.2003743645182
DRF15,OUT035,2484.817537529976
FDQ25,OUT017,2985.1959769869572
FDI48,OUT019,-976.0599354575097
FDS49,OUT046,1328.3558317444258
FDV22,OUT046,2612.1550181301864
NCV42,OUT046,1781.6952228795271
FDX26,OUT046,2924.077174081147
FDI33,OUT018,1179.3751737131242
FDZ14,OUT049,2003.724765947787
FDG10,OUT013,1019.2741586404882
FDM38,OUT018,636.5265892053867
FDG26,OUT027,5524.79302618673
FDH46,OUT035,1781.3853678029263
FDN13,OUT018,1316.151171816222
FDU57,OUT035,2515.299809744931
NCI06,OUT046,2869.203174327442
FDM38,OUT045,881.5729001089203
NCG42,OUT010,116.79935713930172
FDL39,OUT045,2800.5007966333214
FDT31,OUT019,1186.4034823175607
FDV59,OUT013,3476.9970894886646
FDB49,OUT035,1776.4078967677633
FDD58,OUT049,1727.1692212332127
DRN59,OUT046,810.7290003938251
FDX48,OUT049,2545.3003054750734
FDQ11,OUT049,4132.704278965073
FDY12,OUT049,947.8185874935298
FDQ11,OUT045,4040.8809937717742
DRI11,OUT017,2017.526257684949
FDY32,OUT027,4059.119231137607
FDS51,OUT045,916.6524449319259
FDR19,OUT010,410.2060525184497
DRB13,OUT018,2772.051260474298
FDS21,OUT035,1171.0777705284272
FDQ40,OUT045,2762.5219358884933
NCE55,OUT013,2773.7927345572534
FDX43,OUT027,4104.026984796175
FDS12,OUT049,2034.383478185482
DRK01,OUT027,2953.8296223561338
FDN25,OUT017,1116.8644606367307
FDB60,OUT046,3120.941888914269
FDQ13,OUT017,1544.3441249747702
DRK13,OUT045,2985.802702364148
DRF25,OUT018,315.30323706050694
NCD42,OUT019,-1217.97325458689
FDW25,OUT045,1353.8203473347385
NCV29,OUT027,4301.735223792115
NCK42,OUT035,3471.1399375836772
DRJ13,OUT027,3946.531577704445
DRD15,OUT017,3780.528171795071
FDM27,OUT045,2446.6338360670634
FDZ50,OUT018,2652.2993852003274
FDC04,OUT046,3843.313120490857
FDF50,OUT049,3209.0642901344836
FDP15,OUT045,4001.8893354061584
FDK46,OUT035,4150.033266204729
FDZ56,OUT018,2420.4516435635305
FDY60,OUT049,2406.9634743625793
FDB10,OUT035,3833.347503672994
FDR57,OUT045,2467.7499126359908
FDU58,OUT049,3067.3565212699905
FDH02,OUT046,1572.3274035210197
FDP48,OUT013,2978.277598276298
FDI46,OUT035,4066.649851393988
FDW56,OUT013,3126.4625526994205
NCM19,OUT010,-108.7482640518283
FDS50,OUT027,4911.82464595887
FDK24,OUT013,771.4554454321915
FDO36,OUT017,3002.751771279829
FDK45,OUT027,3489.9475992915104
NCL05,OUT045,693.0271071826573
FDL32,OUT018,1600.0503459633183
FDA28,OUT049,2089.81058089601
FDY36,OUT018,958.7416350159765
FDP32,OUT018,1789.6876184034918
FDL50,OUT046,2099.7365473714453
DRC24,OUT049,2454.317230917979
NCS18,OUT017,1839.761249754898
FDD16,OUT017,1349.8626633401436
NCV18,OUT013,1362.6319893258042
FDX07,OUT046,3053.64186385613
NCZ05,OUT027,3121.0386843603774
NCI31,OUT013,631.4682257587556
FDK14,OUT049,1441.6387041626003
NCR06,OUT045,644.2276640602067
NCF54,OUT049,2769.8372924610885
DRG23,OUT010,476.4203123698826
FDD53,OUT046,759.7434700317681
NCM31,OUT027,3660.8449113875977
FDT16,OUT017,4293.670187971249
FDR40,OUT035,1422.162193450189
DRG25,OUT017,3059.6729651569476
FDT10,OUT035,1132.6009263388987
FDY32,OUT013,2651.212650872694
FDN50,OUT035,1583.0175830184162
FDZ35,OUT019,-145.7364684453496
NCP54,OUT045,1864.7849579490867
NCD07,OUT035,1865.7077149064426
FDS02,OUT018,2867.9073329047387
DRN59,OUT018,533.6178737290757
DRB24,OUT013,2465.893455520796
FDP37,OUT027,3460.6309972265008
DRB01,OUT018,2712.7858985214843
FDR47,OUT046,3116.5532399749354
NCM31,OUT010,321.41182470355125
NCF06,OUT027,5511.501942183502
NCV17,OUT027,3533.225861071638
FDS10,OUT049,2887.4852846249705
FDN52,OUT035,1511.378438797925
FDZ48,OUT013,1847.1845517692564
FDJ48,OUT049,3981.7684886665375
DRB13,OUT027,4503.92259084637
FDV59,OUT017,3586.4574488240614
FDL32,OUT035,1944.5634371195483
FDZ12,OUT035,2358.0018105040363
NCR06,OUT027,2098.134963993187
FDP51,OUT017,2098.4664239812846
FDY22,OUT013,2311.8081819728104
FDZ38,OUT049,2740.6879233643267
NCO54,OUT035,980.0043576579192
FDR23,OUT035,2880.477366511128
FDM38,OUT049,1023.207168405017
FDS25,OUT013,1888.101360515473
FDZ22,OUT013,1391.5698163337656
FDZ20,OUT019,2168.534064524938
FDD45,OUT010,-367.7831026765198
FDN03,OUT049,4041.0122801861144
NCW30,OUT046,4110.2684710249305
FDY24,OUT027,2398.2962989504013
FDJ26,OUT019,1515.0611608331528
FDM15,OUT049,2542.591838160268
NCW54,OUT027,2359.2925661150657
FDA23,OUT045,1567.9452565774554
FDA39,OUT019,-1194.5351496553485
FDZ12,OUT017,2433.247523679209
NCB42,OUT046,1914.9051962953672
FDL16,OUT046,771.1413970090944
FDO24,OUT019,686.4453218198469
NCP42,OUT046,3090.0041134468047
FDR19,OUT018,2118.2228323508025
DRL01,OUT045,3642.080692884454
FDV37,OUT046,3265.6283664745133
FDI41,OUT010,442.25129160351935
FDF58,OUT049,1088.225760132962
NCF43,OUT018,1958.36831262357
FDN02,OUT049,3334.8947799117304
NCP41,OUT035,1834.5724104050605
NCY17,OUT027,2175.718041052023
FDL58,OUT027,5663.536472571752
NCA30,OUT027,4374.7367711955885
FDE46,OUT018,2174.6382755074883
FDY38,OUT035,3635.916827682653
NCH29,OUT027,3000.1676058604935
FDO20,OUT045,3997.56578501279
FDP44,OUT018,1453.652676065205
FDM02,OUT027,2962.3980651675665
FDJ14,OUT027,2826.004525221477
FDH04,OUT010,-430.0993026243232
DRK23,OUT046,4044.274814597622
NCW05,OUT046,1728.9875430627144
FDF12,OUT049,2389.1837030608585
FDL51,OUT019,1478.2000848723255
FDN03,OUT018,3724.4329123493953
DRJ37,OUT049,2426.4220659548737
FDM12,OUT019,1132.4776466200128
FDA16,OUT045,3434.2893350414815
NCB07,OUT017,3214.470032222278
NCI17,OUT019,-385.1113395997236
FDR51,OUT046,2442.732168024566
FDJ55,OUT045,3559.1745008543803
NCZ17,OUT013,678.0927059591922
FDU25,OUT013,1053.1894182012184
NCG18,OUT045,1589.2942993995093
DRM11,OUT017,4242.874027982762
FDH16,OUT035,1559.3836350075726
FDZ04,OUT018,722.9794550904771
NCX53,OUT035,2375.692073627055
FDX38,OUT027,2281.3227168720914
FDX09,OUT046,2853.0988793909346
NCW05,OUT018,1420.642671381167
NCS41,OUT017,3066.18059375578
FDI26,OUT046,2910.267370112677
NCZ41,OUT027,3456.443453981876
NCK06,OUT046,1997.0534157676448
FDX23,OUT027,3020.0203373566474
NCA42,OUT046,2533.0425301292125
FDC20,OUT049,994.7644903537584
DRC49,OUT018,1994.4809595846746
FDX01,OUT013,1949.8565183225292
FDC08,OUT045,3580.4235563028924
FDC02,OUT017,4249.157603875705
FDK10,OUT045,2830.459367054398
DRC24,OUT013,2454.2212786249147
FDW16,OUT019,-376.6460791367135
NCU06,OUT018,3271.3657585787296
DRA59,OUT045,2866.1107491199655
FDR24,OUT019,-391.2592883244506
DRL35,OUT018,474.62471098774404
FDA49,OUT013,1459.7732901926502
NCC55,OUT046,637.5741069261276
DRD24,OUT019,376.0557274273451
NCE55,OUT049,2803.385396144309
FDT33,OUT045,2677.5984881700133
NCT53,OUT013,2641.1471444760537
FDS26,OUT046,4102.588091437574
FDL22,OUT018,1202.2061648450908
FDP44,OUT017,1895.1881186346727
FDC52,OUT018,2130.1265243820962
FDI53,OUT010,618.2447867702576
FDZ23,OUT046,3058.003483290435
NCT18,OUT013,2894.6578287786397
FDR13,OUT046,2004.4763336567412
FDB09,OUT010,118.68679155755672
FDZ60,OUT013,1762.7018933523068
FDB11,OUT046,3646.1320641273633
FDC10,OUT018,1679.2888884192798
FDW56,OUT035,3205.7128062451666
FDK14,OUT027,2858.4018964893476
DRE27,OUT027,2940.6521429707645
FDA38,OUT017,3921.610534033127
FDT11,OUT045,2998.052624146425
FDP15,OUT035,4151.118967153845
FDV27,OUT035,1573.4505413839215
FDS36,OUT027,3251.462226117612
FDY40,OUT027,2264.0735340675164
NCF19,OUT049,860.8927229838446
FDF53,OUT045,2839.28113755527
FDS14,OUT027,3906.7106141771073
FDE56,OUT046,1142.5549721157295
FDZ19,OUT035,2948.149710941827
FDZ46,OUT013,1825.6719228910806
FDR16,OUT046,3424.3660361916845
FDG29,OUT018,409.81223125489487
NCE30,OUT017,3453.775044657945
FDZ40,OUT046,910.50928006506
FDG58,OUT018,2230.0767482937954
DRH03,OUT013,1531.994159207752
FDZ47,OUT045,1577.7452138797235
FDV04,OUT018,2226.7346407687874
FDZ10,OUT018,1740.1863074001885
FDG46,OUT017,2008.207831381529
NCF07,OUT045,1517.4520913892484
FDY44,OUT035,3272.595767009552
FDB21,OUT013,3839.0319755159
FDS20,OUT035,3031.5484578156756
FDS49,OUT049,1340.1963127899799
FDX55,OUT027,4957.79030575676
NCQ02,OUT018,2667.4586186029337
FDR25,OUT013,4253.403633170485
DRG39,OUT045,802.7570263365487
FDB46,OUT046,3451.9456051784946
NCC30,OUT018,2542.328489583684
FDE58,OUT035,2010.5354913874035
FDC05,OUT019,1244.1599923771864
FDY15,OUT046,2519.1330927027593
FDG14,OUT046,2512.736301490775
FDL08,OUT049,3949.7801163298136
FDQ47,OUT013,636.4584147880087
FDN12,OUT035,1862.078131061411
FDW10,OUT013,2847.7050551915454
FDD02,OUT035,2016.4588396129257
FDX35,OUT010,1755.2311832776613
FDT35,OUT046,2785.435875379422
DRN47,OUT019,1000.9500738237839
FDB11,OUT010,1681.1773148101347
FDN20,OUT045,2658.812267455083
FDB59,OUT035,3262.3110853184917
FDJ58,OUT045,2708.0570262264373
FDU60,OUT046,2774.2405435722176
FDS03,OUT049,1138.8990352922265
FDU40,OUT019,1150.5072943046398
DRH15,OUT049,768.221707265373
